3;260;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;270;0;-1840,82;-247,63;-6196,25;-5614,57;-4187,56;-7616,59;-1985,75;-4744,2;-5849,29;-2896,18;-5357,73;-7556,64;-1387,12;-274,99;-1336,5;1223,76;-274,99;-831,62;-919,88;-3628,98;-595,99;-1477,09;-6157,04;0
3;280;0;-9624,69;-10620,12;-8204,78;-4729,41;-4072,28;-8893,68;0;0;0;-2728,63;-6207,93;-3198,41;0;0;0;0;0;0;-3957,25;-2436,79;-4517,6;-7961,81;-9584,23;0
3;290;0;0;0;-10000;-3593,32;0;-6154,93;0;0;0;0;-13199,26;0;0;0;0;0;0;0;0;0;0;0;0;0
3;300;0;-1009,68;-1093,82;-504,84;-546,91;-841,4;-420,7;-766,19;-585,91;-360,56;-360,56;-630,98;-450,7;-676,05;-405,63;-225,35;-225,35;-180,28;-405,63;-630,98;-405,63;-315,49;-676,05;-585,91;0
3;310;0;-9747,82;-3575,26;-12273,64;-3868,06;-11033,81;-2697,34;-8777,41;-3370,98;-13895,06;-4996,5;-15214,53;-6366,81;-5425,41;-5234,6;-4202,66;-1360;-1034,91;-2909,34;-3761,6;-3673,41;-1150,18;-1664,65;72,15;0
3;320;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0
3;330;0;-370,19;0;-707,86;-117,24;-543,29;-320,41;-239,71;-609,38;-128,33;-63,05;-281,62;-121,75;-183,33;-79,34;-239,07;-427,7;-284,68;-91,7;-104,26;-71,53;-140,58;-181,03;-250,04;0
3;340;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-200,07;0;0;0;0;0;0
3;350;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;-172,39;0;0;0;0;0;0
3;380;0;-22593,2;-15536,83;-37887,37;-18469,51;-20678,34;-26103,65;-11769,06;-9310,47;-20233,24;-11044,92;-40892,05;-17694,31;-7671,91;-5994,56;-6003,58;-789,29;-1774,86;-4610,75;-9373,97;-10216,34;-6719,84;-11960,63;-16505,07;0
3;390;0;-40084,77;-7576,91;9129,66;-74083,45;-2034,72;-1933,07;13227,91;2583,39;-1013,32;3739,97;-27457,86;445,77;10550,03;-199,06;3933,07;14469,32;15004,34;23774,19;-3776,12;3818,24;4186,15;8236,02;-9724,64;0
3;400;0;4458,7;4470,27;4974,73;4735,24;4614,78;4793,06;4481,3;5028,79;4658,41;4790,52;4416,73;4153,48;3881,05;4886,87;4211,94;6447,01;5131,3;4871,11;2927,1;3290,61;6048,62;3983,05;1064,75;0
3;410;0;4989,4;4553,61;5365,26;4937,98;5095,04;5163,31;5363,99;5546;5579,94;5267,63;5542,59;4990,97;5524,18;4893,99;5174,28;5599,8;4171,08;5600,78;4616,34;5726,87;5519,44;5150,28;5092,86;0
3;420;0;-30636,67;1446,97;19469,65;-64410,23;7675,1;8023,3;23073,2;13158,18;9225,03;13798,12;-17498,54;9590,22;19955,26;9581,8;13319,29;26516,13;24306,72;34246,08;3767,32;12835,72;15754,21;17369,35;-3567,03;0
3;430;0;59;100;95;98;96;139;137;139;140;139;87;75;85;80;87;79;71;69;57;45;32;19;20;0
3;440;0;844268,73;1456459,18;1337489,84;1458081,54;1440700,88;1891139,01;1882912,03;1825390,11;1865027,96;1797804,78;1149016,75;948269,65;1092146,49;1016165,12;1090236,46;1000388,14;909560,38;872301,39;714558,95;589886,89;442009,71;277065,06;283120,46;0
3;450;0;100;25;127;85;36;20;16;21;26;39;84;16;15;9;6;7;4;9;21;16;16;23;5;0
3;455;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;7;0
3;460;0;4;4;4;18;2;8;2;1;9;3;4;5;3;0;3;5;5;4;5;10;6;2;3;0
3;490;0;24;26;12;13;20;10;17;13;8;8;14;10;15;9;5;5;3;9;14;9;7;15;13;0
3;500;0;16;7;10;5;11;6;10;6;9;3;11;8;8;6;1;3;3;5;9;7;6;12;7;0
3;510;0;240860;100780;120880;67305;154450;96900;111000;81150;130800;38300;133991;104900;115930;89000;17800;30350;37465;49300;96525;97579,51;58250;151200;79799,4;0
3;520;0;0;3;1;0;0;1;0;1;2;1;0;1;0;3;0;0;0;1;0;1;0;0;0;0
